tweet_id,created_at,full_text,user_name,user_screen_name,retweet_count,favorite_count,location,Category
1857754111523041555,Sat Nov 16 11:54:30 +0000 2024,@myhiddenvalue Tim Ballard is a fraud!! he's funded by the Clinton foundation Utah is the Biggest GLOBALIST HUMAN TRAFFICKING HUB!!  In the World WAKE UP!!,Wyatt Wall,WallWyatt83683,0,2,"Benjamin, UT",human_trafficking
1857753999828500858,Sat Nov 16 11:54:03 +0000 2024,"@MeghanMcCain The deep state knows it’s enemy and it will target whomever it has to in order to protect it’s business model of human trafficking, money laundering and ripping off the American people.",Trump is Our President,JFleckenAlvarez,0,0,"Florida, USA",human_trafficking
1857751886364823991,Sat Nov 16 11:45:39 +0000 2024,"@WestminsterTRT Yes.

Focus on the atrocities of today.

God knows we have enough of them ... from modern slavery to human trafficking to human rights violations and conflicts all over.

What will historians consider abhorrent that we are doing today (gender-affirming care to minors, for",Colin Kingsmill,colin_kingsmill,0,1,Canada,human_trafficking
1857751203901292980,Sat Nov 16 11:42:57 +0000 2024,"@elonmusk @jakepaul @realDonaldTrump While there is nothing wrong with entertaining &amp; entertainment, its when it IS used for sinister intents &amp; purposes @realDonaldTrump 😉 yes particular PLAYERS use it as such &amp; for such &amp; this is the DARK SIDE OF 😉 As you are aware Pedophillia &amp; Child/human Trafficking &amp; …… https://t.co/CWSccEo6VH",Rise Up Media,Duncan19821,0,0,Earth,human_trafficking
1857750886308561158,Sat Nov 16 11:41:41 +0000 2024,@simonateba Use your energy to investigate human trafficking!  The famous lap top!  Save those kids!,Angie ✝️🇺🇸 🙏🏼🇺🇸✝️,bonnotsfam,0,0,United States,human_trafficking
1857750312414527872,Sat Nov 16 11:39:24 +0000 2024,"@simonateba Like other scenarios of dragging some women out to accuse Republican appointees of sexual misconduct, the Democrats and MSM need to investigate the allegations of human trafficking brought about by the Democrats and their policies.

How many illegal immigrant children r missing?",Angie ✝️🇺🇸 🙏🏼🇺🇸✝️,bonnotsfam,0,0,United States,human_trafficking
1857749402477056382,Sat Nov 16 11:35:47 +0000 2024,@MargoinWNC @patrick12383581 Ignorant people refuse to acknowledge that USA has a horrible human trafficking issue and want “proof” “prove to me”. This fella 🖕🖕.  There is a reason that the corrupt FBI won’t show us the list of Epstein and Diddy.  Sheeple will destroy us.  Thanks for sharing the info.,Soar High and Be Free,ohiotreasures,0,0,"Ohio, USA",human_trafficking
1857746524693758064,Sat Nov 16 11:24:21 +0000 2024,"@idontexistTore @amyklobuchar Classic Saul Alisky's ""Rules for Radicals,"". They push illegal aliens and actual human trafficking/slavery and then blame the other side.

It does show their desperation though...which means that Gaetz is the perfect candidate and must be put in that position!!",Athena322🐕🐔🐓🐐,Athena3221,0,0,USA/Earth,human_trafficking
1857745777486942262,Sat Nov 16 11:21:23 +0000 2024,"@AnonOpsSE On the other hand, you have HUGE, HUGE PROBLEMS with human trafficking. 
Victims are trafficked as slaves, human mules or worse, sold to organ harvesters. 
TIGHT BORDER CHECKS SAVE LIVES, while open borders steal lives of innocents.",Pink Lady,PinkLady_always,0,0,Paradise,human_trafficking
1857745491762553271,Sat Nov 16 11:20:15 +0000 2024,"@amyklobuchar Anyone who encourages, protects, and facilitates illegal aliens coming into our country supports human trafficking/slavery.

Last time I looked at Gaetz, he's been against this!",Athena322🐕🐔🐓🐐,Athena3221,0,0,USA/Earth,human_trafficking
