tweet_id,created_at,full_text,user_name,user_screen_name,retweet_count,favorite_count,location,Category
1857421275112865807,Fri Nov 15 13:51:55 +0000 2024,"@eyebright22 @jenniskler @FarnoushAmiri @EmmaVigeland That's not a good argument, we don't do wars or military action based off proportionality, if a foreign nation kills 1000 civilians in a terrorist attack that doesn't mean we get to kill 1000 of THEIR civilians",SaintHeartwing,SaintHeartwing,0,0,"Connecticut, USA",terrorist_attack
1857419733059960902,Fri Nov 15 13:45:48 +0000 2024,@greggnunziata It’s exactly what I expected. The only question is when will a terrorist attack on US soil or a US base happen because we appointed a bunch of unpatriotic incompetent boobs to national security positions.,Andy McCormac,andy_mccormac,0,3,"Marina del Rey, CA",terrorist_attack
1857417251017609258,Fri Nov 15 13:35:56 +0000 2024,Pakistan’s security teams continue to demonstrate their top-tier abilities by disrupting a terrorist attack at the SCO Summit.   https://t.co/gx7ixyxKrX,Dastan e Mohabat,ayesha15804,0,0,Earth,terrorist_attack
1857416551013499193,Fri Nov 15 13:33:09 +0000 2024,The FBI says it stopped a possible terrorist attack in Houston https://t.co/NNXZ7OP2Dc,JustSearchin,AndreasBoos,0,0,USA,terrorist_attack
1857414755704602762,Fri Nov 15 13:26:01 +0000 2024,"@MeshoSystem @MuhyettinKaya1 @KInghasha @jacksonhinklle I'm not talking about profits or anything else, I'm talking about actions have consequences. What is happening now is because of October 7 and all the decades of terrorist attack before that going as far as the 72 Olympics that I can recall.  Go Israel!",Joe Mamma,Didifart69,0,0,USA,terrorist_attack
1857414649504784520,Fri Nov 15 13:25:36 +0000 2024,@oldwomaninwoods @VividProwess It is a terrorist attack!,Auntie Deb,SuniBuni244971,0,1,"Florida, USA",terrorist_attack
1857413615688745342,Fri Nov 15 13:21:29 +0000 2024,"@Zabsteroz @MaryKostakidis That is a fact. Hamas broke the ceasefire on Oct 7th with a hideous terrorist attack, they haven’t released the hostages, and our idiot government has rewarded them.",Spiderbloke 🇦🇺🌸,bluebristolian,0,0,Australia,terrorist_attack
1857410193019019493,Fri Nov 15 13:07:53 +0000 2024,The FBI says it stopped a possible terrorist attack in Houston https://t.co/5WwfF9IPFb via @nbcnews residual affects from the Biden administration and #HarrisBorderCzar,Texas Chic 💖,DebraHu73185281,0,0,Dallas Texas,terrorist_attack
1857407311255421210,Fri Nov 15 12:56:26 +0000 2024,"8) d. Deng ally Biden for VP &amp; President.

e. 9/11 terrorist attack to keep the Bush family out of Sinopec due to Bush's role in the collapsing of Soviet. 

f. Kong+Mao to privatize my Sinopec.

g. Liu, Ye, Bo, Zeng to privatize energy giant Luneng Group in my ancestry province.",YYY91006,YYY91006,0,0,Los Angeles County,terrorist_attack
1857406397006184627,Fri Nov 15 12:52:48 +0000 2024,There is NO JUSTIFICATION FOR THE WRECKLESS BOMBING OF INNOCENT CIVILIANS. THE IGNORANCE OF OUR GOVERNMENT HAS MADE US LESS SAFE IN THE WORLD AND IN OUR COUNTRY. ISREAL will never be America we will for Oct 7 as they set up their own terrorist attack,Largesse Universal 🌊,General_Swag,0,0,"Kalamazoo, MI",terrorist_attack
1857405245720064042,Fri Nov 15 12:48:14 +0000 2024,Zionist terrorist attack just a few 100 meters from Beirut airport as planes take off. # https://t.co/gGE0T6DpXP,AW Angry Warhawk,Hadrian130AD,1,1,USA,terrorist_attack
1857402423347749251,Fri Nov 15 12:37:01 +0000 2024,4) Turn over Silk Road case would inevitably expose prostitute Kong and her family's 9/11 terrorist attack in securing the privatization of my Sinopec.,YYY91006,YYY91006,0,0,Los Angeles County,terrorist_attack
1857397465147658275,Fri Nov 15 12:17:19 +0000 2024,"@PaulSmithTO @vmsantospedro1 @JustinTrudeau Defense against an unwarranted terrorist attack removes normal constraints. 

Every sovereign nation must be free to protect its citizens.

Israel has over-reacted, but frankly I can't judge them given the history.",PeterRatcliffe,PeterHRatcliffe,0,0,"Kingston, Ontario",terrorist_attack
1857397428036497845,Fri Nov 15 12:17:10 +0000 2024,"6:40 Federal officials say they stopped a potential terrorist attack in Houston. San Antonio's First News has the story.

https://t.co/0nKbPAnPHt",1200 WOAI,1200WOAI,0,0,San Antonio,terrorist_attack
1857392387930120303,Fri Nov 15 11:57:08 +0000 2024,"DEPORT ASAP

The FBI says it stopped a possible terrorist attack in Houston 
Source: NBC News https://t.co/iV3tZhFBzV",Christian V Garcia,CVGforTX,0,0,"Houston, TX",terrorist_attack
1857391942256234918,Fri Nov 15 11:55:22 +0000 2024,FBI Arrests ISIS Supporter Plotting Houston Terrorist Attack https://t.co/7hVy63aueI,Eric Giese 🇺🇸 💯🍊,RealEricGiese,1,0,"Pahrump, NV",terrorist_attack
1857390576112398483,Fri Nov 15 11:49:56 +0000 2024,"@reeseonable If dogs ever band together and plan a terrorist attack, we’re golden.",Nick,mnclownworld,0,1,U.S.A. ,terrorist_attack
1857388237821476923,Fri Nov 15 11:40:39 +0000 2024,'9/11-Style' Islamic Terrorist Attack 'To Commit a Mass Killing  in Houston' Thwarted By FBI https://t.co/MyI3d9O9It via @pamelageller,Norman Firebaugh,FirebaughNorman,0,0,Kansas,terrorist_attack
1857388045257048498,Fri Nov 15 11:39:53 +0000 2024,Houston man arrested for allegedly plotting terrorist attack on US soil https://t.co/r2fBcaZnQu,BPR,BIZPACReview,0,1,"West Palm Beach, Florida",terrorist_attack
1857387785268682963,Fri Nov 15 11:38:51 +0000 2024,"@gregbradyTO Trying to understand your issue. Swift and her shows have been subject to well-publicized threats. She is a prime target for a terrorist attack by Islamic extremists. Surely, she and her audience deserve protection?",Sinclair416 🇨🇦,StClair416,0,3,"Kingston, Ontario",terrorist_attack
1857385081159217300,Fri Nov 15 11:28:06 +0000 2024,Fuck are we due for another terrorist attack?,Nick Huynh,MidnightViscous,0,0,"Las Vegas, NV",terrorist_attack
1857384385525256438,Fri Nov 15 11:25:20 +0000 2024,FBI Arrests ISIS Supporter Plotting Houston Terrorist Attack https://t.co/sdZl73hLM1,Norman Firebaugh,FirebaughNorman,2,1,Kansas,terrorist_attack
1857382075084509475,Fri Nov 15 11:16:09 +0000 2024,"Applause for Pakistan's IB &amp; CTD for their swift measures in foiling a significant terrorist attack, showing their dedication to the safety of the nation.   https://t.co/gx7ixyxKrX",Dastan e Mohabat,ayesha15804,0,0,Earth,terrorist_attack
