tweet_id,created_at,full_text,user_name,user_screen_name,retweet_count,favorite_count,location,Category
1636826423322370048,Fri Mar 17 20:26:44 +0000 2023,#UPDATE Officers just made contact with the primary suspect who is a known gang member/wanted fugitive. Reports were also made that he was possibly armed. He was taken into custody without incident. The second suspect is possibly still inside the residence. Stby for location.,SLCScanner,SLCScanner,0,7,"Salt Lake City, UT",wanted_fugitive
1636503074154872834,Thu Mar 16 23:01:52 +0000 2023,"Harboring a wanted Fugitive or Criminal Suspect of a Federal Investigation is a most serious offense that warrants swift and severe real life consequences...

Please, do not let Pookie and Ray-Ray spend the night or visit your home.

Thank me later... https://t.co/M6XV6eGSUh",Jeffrey Clifton Paylor,jeffreycwpaylor,0,0,"Pat Handy, Room 311- Bed 304 B",wanted_fugitive
1635384971983749120,Mon Mar 13 20:58:55 +0000 2023,"BREAKING: MSP add 3 names to Most Wanted Fugitive List. All 3 Wanted for Murder. Two in Brockton,1 in Taunton. Among them, Luis Soto, wanted for 1/31 fatal shooting at Brockton Dollar Tree Store. TIPS: 1.800.KAPTURE. @boston25 @MassStatePolice #TrueCrime @neunsolved My Story 5/6P https://t.co/qg3lMwttf4",Bob Ward Boston 25,Bward3,5,8,"Boston, MA ",wanted_fugitive
1634284004252995584,Fri Mar 10 20:04:04 +0000 2023,"Wanted Fugitive Information🚨🆘

Click the link below or visit or visit our website to read more information ⤵️

https://t.co/9uzqhsb1v2

📸 Southern California Wanted Fugitives 

#news #wantedfugitive #southerncalifornia #fugitive #wanted #southerncaliforniawantedfugitives https://t.co/CmmzWWsxFr",Village News,TheFVillageNews,0,0,"Fallbrook, CA, US, 92028",wanted_fugitive
1634067888352149506,Fri Mar 10 05:45:18 +0000 2023,"Wanted Fugitive🚨

Stay tuned for information on this to be released on our website. 

📸 Southern California Wanted Fugitives 

#news #fugitive #miriampaolaarredondo #southerncalifornia #wantedfugitive #southerncaliforniawantedfugitives https://t.co/3xgWUptY4o",Village News,TheFVillageNews,0,2,"Fallbrook, CA, US, 92028",wanted_fugitive
1634057543206207488,Fri Mar 10 05:04:12 +0000 2023,"Wanted Fugitive🚨

Click the link below or visit our website to read more ⤵️

https://t.co/JgFfKirlqX

📸 Southern California Wanted Fugitives 

#news #fugitive #miriampaolaarredondo #southerncalifornia #wantedfugitive #southerncaliforniawantedfugitives https://t.co/XdnyidJobB",Valley News,TheValleyNews,1,1,"Fallbrook, CA, US, 92028",wanted_fugitive
1633899426086305805,Thu Mar 09 18:35:54 +0000 2023,KPD's Violent Crime Action Team apprehends wanted fugitive   https://t.co/Z6kxOMRHfC,Neuse News,NeuseNews,0,1,"Kinston, NC",wanted_fugitive
1632815353611837443,Mon Mar 06 18:48:11 +0000 2023,"@nancyGo51241092 @roymayton @jezycat @MichelleWhitzel @POTUS I was the number four target of DEA/FBI OPERATION VANQUISH. Spent 18 years on the DEA’s Most Wanted Fugitive List, FBI Watchlist. I ran covert operations intelligence for the Sinaloa Cartel. My area of operations included Tijuana, LA, San Diego, the Emerald Triangle. I’m very https://t.co/HsFZmb7S6d",AfterShook,after_shook,0,0,"Winnetka, IL",wanted_fugitive
1626701762370437122,Fri Feb 17 21:54:57 +0000 2023,"In 2002, after years of climbing the ladder of the Sinaloa Cartel John R Smith, aka 41, became the no. 4 target of FBI/DEA OPERATION VANQUISH. John R Smith would spend 18 years on the DEA’s Most Wanted Fugitive List and the FBI’s Watchlist. Smith was aligned with Los Numeros at https://t.co/aKSWnyAsW1",AfterShook,after_shook,1,1,"Winnetka, IL",wanted_fugitive
1626589156733497346,Fri Feb 17 14:27:30 +0000 2023,"In 2002, after years of climbing the ladder of the Sinaloa Cartel John R Smith, aka 41, became the no. 4 target of FBI/DEA OPERATION VANQUISH. John R Smith would spend 18 years on the DEA’s Most Wanted Fugitive List and the FBI’s Watchlist. Smith was https://t.co/jm88b853Yv",AfterShook,after_shook,0,1,"Winnetka, IL",wanted_fugitive
